track_id,album_id,artist_id,track_name,duration_ms,explicit_flag
trk_00517,alb_0084,art_0095,Track_517,204463,0
trk_00518,alb_0207,art_0070,Track_518,235335,1
trk_00519,alb_0151,art_0074,Track_519,292007,1
trk_00520,alb_0528,art_0080,Track_520,185347,0
trk_00521,alb_0165,art_0068,Track_521,280732,0
trk_00522,alb_0145,art_0246,Track_522,286599,0
trk_00523,alb_0037,art_0150,Track_523,284451,0
trk_00524,alb_0333,art_0077,Track_524,184542,1
trk_00525,alb_0403,art_0208,Track_525,262343,1
trk_00526,alb_0414,art_0116,Track_526,156612,1
trk_00527,alb_0045,art_0221,Track_527,228307,0
trk_00528,alb_0402,art_0006,Track_528,178757,0
trk_00529,alb_0206,art_0154,Track_529,237489,0
trk_00530,alb_0062,art_0075,Track_530,188075,0
trk_00531,alb_0420,art_0088,Track_531,124609,0
trk_00532,alb_0468,art_0221,Track_532,192785,1
trk_00533,alb_0019,art_0003,Track_533,254974,1
trk_00534,alb_0365,art_0052,Track_534,113645,1
trk_00535,alb_0300,art_0074,Track_535,283945,1
trk_00536,alb_0007,art_0125,Track_536,285630,0
trk_00537,alb_0428,art_0188,Track_537,152233,0
trk_00538,alb_0117,art_0191,Track_538,201443,0
trk_00539,alb_0580,art_0065,Track_539,244473,0
trk_00540,alb_0507,art_0052,Track_540,97771,0
trk_00541,alb_0546,art_0235,Track_541,262407,0
trk_00542,alb_0325,art_0218,Track_542,295523,0
trk_00543,alb_0055,art_0250,Track_543,288521,0
trk_00544,alb_0042,art_0076,Track_544,192601,0
trk_00545,alb_0297,art_0142,Track_545,223014,0
trk_00546,alb_0231,art_0089,Track_546,241460,0
trk_00547,alb_0453,art_0072,Track_547,215224,0
trk_00548,alb_0394,art_0235,Track_548,173251,0
trk_00549,alb_0522,art_0068,Track_549,147042,1
trk_00550,alb_0358,art_0156,Track_550,143740,0
trk_00551,alb_0444,art_0199,Track_551,286945,0
trk_00552,alb_0128,art_0138,Track_552,137024,0
trk_00553,alb_0405,art_0115,Track_553,244522,1
trk_00554,alb_0392,art_0057,Track_554,146965,0
trk_00555,alb_0193,art_0250,Track_555,100057,1
trk_00556,alb_0078,art_0228,Track_556,98983,1
trk_00557,alb_0085,art_0066,Track_557,220469,1
trk_00558,alb_0030,art_0090,Track_558,109995,0
trk_00559,alb_0049,art_0245,Track_559,204587,0
trk_00560,alb_0145,art_0050,Track_560,298753,0
trk_00561,alb_0069,art_0014,Track_561,128886,0
trk_00562,alb_0058,art_0250,Track_562,179025,0
trk_00563,alb_0574,art_0016,Track_563,185149,1
trk_00564,alb_0479,art_0182,Track_564,184020,1
trk_00565,alb_0445,art_0171,Track_565,92673,0
trk_00566,alb_0296,art_0042,Track_566,255962,0
trk_00567,alb_0171,art_0209,Track_567,167513,1
trk_00568,alb_0575,art_0110,Track_568,113466,0
trk_00569,alb_0147,art_0022,Track_569,182545,0
trk_00570,alb_0484,art_0068,Track_570,140406,0
trk_00571,alb_0306,art_0019,Track_571,224760,0
trk_00572,alb_0446,art_0066,Track_572,159284,0
trk_00573,alb_0221,art_0167,Track_573,204579,0
trk_00574,alb_0555,art_0073,Track_574,103665,0
trk_00575,alb_0378,art_0147,Track_575,110641,0
trk_00576,alb_0266,art_0144,Track_576,253572,0
trk_00577,alb_0095,art_0054,Track_577,125797,0
trk_00578,alb_0262,art_0153,Track_578,135950,0
trk_00579,alb_0071,art_0112,Track_579,246118,0
trk_00580,alb_0219,art_0018,Track_580,219554,1
trk_00581,alb_0533,art_0151,Track_581,192339,0
trk_00582,alb_0092,art_0117,Track_582,203431,0
trk_00583,alb_0127,art_0085,Track_583,230710,1
trk_00584,alb_0080,art_0139,Track_584,111173,1
trk_00585,alb_0238,art_0039,Track_585,234294,1
trk_00586,alb_0372,art_0105,Track_586,271136,0
trk_00587,alb_0486,art_0068,Track_587,258082,0
trk_00588,alb_0025,art_0025,Track_588,108095,1
trk_00589,alb_0156,art_0191,Track_589,213554,1
trk_00590,alb_0517,art_0224,Track_590,222511,1
trk_00591,alb_0530,art_0158,Track_591,215614,0
trk_00592,alb_0057,art_0173,Track_592,226447,0
trk_00593,alb_0019,art_0123,Track_593,179023,0
trk_00594,alb_0384,art_0218,Track_594,197181,0
trk_00595,alb_0193,art_0121,Track_595,110600,0
trk_00596,alb_0237,art_0061,Track_596,92466,0
trk_00597,alb_0387,art_0100,Track_597,266169,0
trk_00598,alb_0426,art_0051,Track_598,199934,0
trk_00599,alb_0277,art_0098,Track_599,143276,0
trk_00600,alb_0227,art_0137,Track_600,271189,1
trk_00601,alb_0552,art_0204,Track_601,268043,1
trk_00602,alb_0323,art_0002,Track_602,96928,0
trk_00603,alb_0153,art_0230,Track_603,145309,0
trk_00604,alb_0237,art_0005,Track_604,295719,1
trk_00605,alb_0055,art_0190,Track_605,261960,0
trk_00606,alb_0436,art_0197,Track_606,264904,0
trk_00607,alb_0109,art_0180,Track_607,206196,0
trk_00608,alb_0184,art_0086,Track_608,99404,0
trk_00609,alb_0368,art_0133,Track_609,254711,0
trk_00610,alb_0198,art_0187,Track_610,299190,0
trk_00611,alb_0371,art_0068,Track_611,281670,0
trk_00612,alb_0373,art_0009,Track_612,287471,0
trk_00613,alb_0497,art_0093,Track_613,203187,0
trk_00614,alb_0599,art_0150,Track_614,200449,0
trk_00615,alb_0201,art_0155,Track_615,117684,0
trk_00616,alb_0509,art_0138,Track_616,158591,0
trk_00617,alb_0322,art_0208,Track_617,209821,0
trk_00618,alb_0275,art_0234,Track_618,298794,0
trk_00619,alb_0211,art_0125,Track_619,92682,0
trk_00620,alb_0504,art_0234,Track_620,201186,0
trk_00621,alb_0118,art_0061,Track_621,259118,0
trk_00622,alb_0554,art_0051,Track_622,111832,0
trk_00623,alb_0042,art_0010,Track_623,106997,0
trk_00624,alb_0315,art_0134,Track_624,124640,0
trk_00625,alb_0329,art_0062,Track_625,297954,0
trk_00626,alb_0017,art_0113,Track_626,130491,0
trk_00627,alb_0283,art_0133,Track_627,153043,0
trk_00628,alb_0258,art_0122,Track_628,202175,0
trk_00629,alb_0575,art_0198,Track_629,218568,0
trk_00630,alb_0574,art_0191,Track_630,204250,1
trk_00631,alb_0019,art_0123,Track_631,162725,0
trk_00632,alb_0529,art_0184,Track_632,218131,0
trk_00633,alb_0423,art_0187,Track_633,135520,0
trk_00634,alb_0466,art_0063,Track_634,152919,0
trk_00635,alb_0373,art_0111,Track_635,199869,1
trk_00636,alb_0081,art_0089,Track_636,154442,0
trk_00637,alb_0551,art_0187,Track_637,242842,0
trk_00638,alb_0548,art_0051,Track_638,195246,0
trk_00639,alb_0424,art_0178,Track_639,268570,0
trk_00640,alb_0429,art_0132,Track_640,199687,0
trk_00641,alb_0388,art_0104,Track_641,213447,0
trk_00642,alb_0204,art_0123,Track_642,151477,1
trk_00643,alb_0196,art_0048,Track_643,90244,0
trk_00644,alb_0285,art_0032,Track_644,253860,0
trk_00645,alb_0196,art_0120,Track_645,169453,0
trk_00646,alb_0307,art_0179,Track_646,278809,0
trk_00647,alb_0014,art_0180,Track_647,267561,0
trk_00648,alb_0146,art_0099,Track_648,217962,0
trk_00649,alb_0057,art_0074,Track_649,161303,0
trk_00650,alb_0210,art_0034,Track_650,118390,0
trk_00651,alb_0529,art_0164,Track_651,100247,1
trk_00652,alb_0344,art_0070,Track_652,290123,0
trk_00653,alb_0279,art_0171,Track_653,280791,0
trk_00654,alb_0209,art_0110,Track_654,255750,0
trk_00655,alb_0335,art_0016,Track_655,297358,0
trk_00656,alb_0288,art_0059,Track_656,119583,0
trk_00657,alb_0252,art_0181,Track_657,229148,0
trk_00658,alb_0265,art_0019,Track_658,239078,0
trk_00659,alb_0271,art_0226,Track_659,236123,0
trk_00660,alb_0419,art_0217,Track_660,225386,1
trk_00661,alb_0211,art_0095,Track_661,118670,0
trk_00662,alb_0365,art_0113,Track_662,288623,0
trk_00663,alb_0076,art_0041,Track_663,214920,0
trk_00664,alb_0321,art_0081,Track_664,100236,0
trk_00665,alb_0433,art_0175,Track_665,125568,0
trk_00666,alb_0109,art_0222,Track_666,281386,0
trk_00667,alb_0522,art_0103,Track_667,197327,0
trk_00668,alb_0047,art_0054,Track_668,200188,0
trk_00669,alb_0379,art_0183,Track_669,106352,0
trk_00670,alb_0096,art_0095,Track_670,215721,0
trk_00671,alb_0103,art_0147,Track_671,266722,0
trk_00672,alb_0146,art_0062,Track_672,231418,1
trk_00673,alb_0027,art_0099,Track_673,246228,1
trk_00674,alb_0530,art_0093,Track_674,145904,1
trk_00675,alb_0082,art_0187,Track_675,235107,0
trk_00676,alb_0428,art_0065,Track_676,212141,0
trk_00677,alb_0584,art_0068,Track_677,106108,0
trk_00678,alb_0479,art_0028,Track_678,92853,0
trk_00679,alb_0162,art_0018,Track_679,174156,0
trk_00680,alb_0402,art_0026,Track_680,94176,0
trk_00681,alb_0508,art_0104,Track_681,190459,0
trk_00682,alb_0038,art_0147,Track_682,246992,0
trk_00683,alb_0511,art_0055,Track_683,275922,0
trk_00684,alb_0393,art_0119,Track_684,227901,0
trk_00685,alb_0494,art_0124,Track_685,213225,0
trk_00686,alb_0200,art_0185,Track_686,208458,1
trk_00687,alb_0255,art_0134,Track_687,200893,0
trk_00688,alb_0179,art_0129,Track_688,163927,0
trk_00689,alb_0547,art_0008,Track_689,208178,0
trk_00690,alb_0594,art_0225,Track_690,130667,0
trk_00691,alb_0389,art_0051,Track_691,286914,0
trk_00692,alb_0398,art_0235,Track_692,256915,0
trk_00693,alb_0158,art_0085,Track_693,271880,0
trk_00694,alb_0004,art_0216,Track_694,251615,0
trk_00695,alb_0167,art_0025,Track_695,293852,0
trk_00696,alb_0468,art_0175,Track_696,96611,0
trk_00697,alb_0409,art_0183,Track_697,178242,0
trk_00698,alb_0412,art_0192,Track_698,174612,0
trk_00699,alb_0204,art_0249,Track_699,136902,0
trk_00700,alb_0194,art_0235,Track_700,123043,0
trk_00701,alb_0235,art_0083,Track_701,226343,1
trk_00702,alb_0150,art_0093,Track_702,162867,0
trk_00703,alb_0159,art_0117,Track_703,167089,0
trk_00704,alb_0279,art_0138,Track_704,148745,0
trk_00705,alb_0404,art_0056,Track_705,283149,0
trk_00706,alb_0311,art_0012,Track_706,280191,0
trk_00707,alb_0068,art_0161,Track_707,232645,0
trk_00708,alb_0463,art_0120,Track_708,242481,1
trk_00709,alb_0088,art_0071,Track_709,175970,0
trk_00710,alb_0217,art_0017,Track_710,114464,0
trk_00711,alb_0001,art_0189,Track_711,263912,1
trk_00712,alb_0135,art_0122,Track_712,269857,0
trk_00713,alb_0351,art_0124,Track_713,208523,0
trk_00714,alb_0140,art_0010,Track_714,110662,0
trk_00715,alb_0133,art_0031,Track_715,108228,0
trk_00716,alb_0178,art_0060,Track_716,150721,0
trk_00717,alb_0358,art_0070,Track_717,270295,0
trk_00718,alb_0380,art_0017,Track_718,228458,1
trk_00719,alb_0450,art_0050,Track_719,96862,0
trk_00720,alb_0586,art_0037,Track_720,130108,0
trk_00721,alb_0463,art_0210,Track_721,181788,0
trk_00722,alb_0108,art_0190,Track_722,296095,0
trk_00723,alb_0122,art_0218,Track_723,170140,0
trk_00724,alb_0017,art_0241,Track_724,248273,0
trk_00725,alb_0196,art_0118,Track_725,158578,0
trk_00726,alb_0327,art_0208,Track_726,139966,0
trk_00727,alb_0318,art_0200,Track_727,275846,0
trk_00728,alb_0479,art_0216,Track_728,100386,1
trk_00729,alb_0252,art_0205,Track_729,167228,0
trk_00730,alb_0503,art_0157,Track_730,236297,0
trk_00731,alb_0119,art_0160,Track_731,237765,1
trk_00732,alb_0498,art_0216,Track_732,162197,0
trk_00733,alb_0486,art_0080,Track_733,133021,1
trk_00734,alb_0045,art_0011,Track_734,208915,0
trk_00735,alb_0314,art_0224,Track_735,239333,0
trk_00736,alb_0179,art_0134,Track_736,248450,1
trk_00737,alb_0418,art_0123,Track_737,207174,0
trk_00738,alb_0556,art_0035,Track_738,176755,1
trk_00739,alb_0078,art_0033,Track_739,233009,1
trk_00740,alb_0326,art_0018,Track_740,156330,1
trk_00741,alb_0357,art_0165,Track_741,268438,0
trk_00742,alb_0416,art_0013,Track_742,162322,0
trk_00743,alb_0515,art_0202,Track_743,192318,0
trk_00744,alb_0214,art_0229,Track_744,261232,1
trk_00745,alb_0074,art_0090,Track_745,135313,0
trk_00746,alb_0563,art_0110,Track_746,117032,0
trk_00747,alb_0579,art_0209,Track_747,238430,0
trk_00748,alb_0509,art_0192,Track_748,151710,0
trk_00749,alb_0332,art_0001,Track_749,185326,0
trk_00750,alb_0093,art_0063,Track_750,176157,0
trk_00751,alb_0519,art_0217,Track_751,269893,1
trk_00752,alb_0269,art_0034,Track_752,118365,0
trk_00753,alb_0376,art_0103,Track_753,103189,1
trk_00754,alb_0004,art_0010,Track_754,297821,0
trk_00755,alb_0138,art_0128,Track_755,97248,0
trk_00756,alb_0231,art_0212,Track_756,94369,0
trk_00757,alb_0600,art_0007,Track_757,284835,0
trk_00758,alb_0529,art_0056,Track_758,229122,0
trk_00759,alb_0052,art_0080,Track_759,118605,0
trk_00760,alb_0325,art_0165,Track_760,139616,0
trk_00761,alb_0277,art_0157,Track_761,275551,0
trk_00762,alb_0536,art_0012,Track_762,193719,0
trk_00763,alb_0486,art_0145,Track_763,261955,0
trk_00764,alb_0516,art_0048,Track_764,123055,0
trk_00765,alb_0152,art_0212,Track_765,289803,0
trk_00766,alb_0483,art_0026,Track_766,206680,0
trk_00767,alb_0259,art_0112,Track_767,97450,1
trk_00768,alb_0324,art_0211,Track_768,223997,0
trk_00769,alb_0168,art_0122,Track_769,140272,0
trk_00770,alb_0310,art_0239,Track_770,95310,0
trk_00771,alb_0479,art_0012,Track_771,121817,0
trk_00772,alb_0056,art_0149,Track_772,265600,0
trk_00773,alb_0473,art_0042,Track_773,276851,0
trk_00774,alb_0296,art_0061,Track_774,172641,0
trk_00775,alb_0461,art_0058,Track_775,297382,0
trk_00776,alb_0324,art_0182,Track_776,105457,0
trk_00777,alb_0141,art_0034,Track_777,132311,0
trk_00778,alb_0262,art_0007,Track_778,225052,0
trk_00779,alb_0420,art_0109,Track_779,241958,1
trk_00780,alb_0241,art_0035,Track_780,298184,0
trk_00781,alb_0355,art_0015,Track_781,271949,1
trk_00782,alb_0589,art_0193,Track_782,213573,0
trk_00783,alb_0180,art_0218,Track_783,187427,0
trk_00784,alb_0066,art_0227,Track_784,126181,0
trk_00785,alb_0348,art_0025,Track_785,254334,0
trk_00786,alb_0171,art_0234,Track_786,222019,0
trk_00787,alb_0474,art_0059,Track_787,221094,0
trk_00788,alb_0534,art_0079,Track_788,91128,0
trk_00789,alb_0367,art_0086,Track_789,169522,0
trk_00790,alb_0107,art_0134,Track_790,253394,0
trk_00791,alb_0439,art_0180,Track_791,138929,0
trk_00792,alb_0227,art_0207,Track_792,171696,0
trk_00793,alb_0444,art_0088,Track_793,205245,0
trk_00794,alb_0442,art_0149,Track_794,99808,0
trk_00795,alb_0396,art_0071,Track_795,185148,0
trk_00796,alb_0581,art_0121,Track_796,273954,1
trk_00797,alb_0084,art_0093,Track_797,111725,1
trk_00798,alb_0551,art_0096,Track_798,162534,0
trk_00799,alb_0013,art_0032,Track_799,129950,0
trk_00800,alb_0493,art_0053,Track_800,173576,0
trk_00801,alb_0268,art_0059,Track_801,110557,0
trk_00802,alb_0525,art_0069,Track_802,111825,0
trk_00803,alb_0120,art_0190,Track_803,98998,0
trk_00804,alb_0353,art_0132,Track_804,126080,0
trk_00805,alb_0057,art_0086,Track_805,278869,0
trk_00806,alb_0040,art_0018,Track_806,236874,0
trk_00807,alb_0336,art_0227,Track_807,232239,0
trk_00808,alb_0173,art_0081,Track_808,132407,0
trk_00809,alb_0547,art_0242,Track_809,210283,0
trk_00810,alb_0259,art_0114,Track_810,103338,0
trk_00811,alb_0517,art_0184,Track_811,166289,0
trk_00812,alb_0523,art_0024,Track_812,292592,1
trk_00813,alb_0117,art_0066,Track_813,239967,0
trk_00814,alb_0184,art_0141,Track_814,268982,0
trk_00815,alb_0116,art_0062,Track_815,221029,0
trk_00816,alb_0162,art_0054,Track_816,199367,0
trk_00817,alb_0579,art_0143,Track_817,155898,0
trk_00818,alb_0543,art_0197,Track_818,224526,0
trk_00819,alb_0587,art_0131,Track_819,207486,0
trk_00820,alb_0237,art_0037,Track_820,176540,0
trk_00821,alb_0066,art_0037,Track_821,281869,1
trk_00822,alb_0070,art_0229,Track_822,271709,0
trk_00823,alb_0447,art_0131,Track_823,226421,0
trk_00824,alb_0416,art_0191,Track_824,215416,0
trk_00825,alb_0532,art_0035,Track_825,129963,0
trk_00826,alb_0441,art_0180,Track_826,296655,0
trk_00827,alb_0464,art_0215,Track_827,228822,0
trk_00828,alb_0396,art_0124,Track_828,184929,1
trk_00829,alb_0551,art_0156,Track_829,243535,0
trk_00830,alb_0557,art_0222,Track_830,164935,1
trk_00831,alb_0395,art_0018,Track_831,279864,0
trk_00832,alb_0326,art_0122,Track_832,103686,1
trk_00833,alb_0091,art_0244,Track_833,153528,0
trk_00834,alb_0070,art_0164,Track_834,189811,0
trk_00835,alb_0166,art_0161,Track_835,112787,0
trk_00836,alb_0214,art_0192,Track_836,235848,0
trk_00837,alb_0335,art_0154,Track_837,205613,0
trk_00838,alb_0369,art_0048,Track_838,278499,0
trk_00839,alb_0584,art_0168,Track_839,194887,0
trk_00840,alb_0049,art_0017,Track_840,151086,0
trk_00841,alb_0052,art_0168,Track_841,192231,0
trk_00842,alb_0289,art_0135,Track_842,153308,0
trk_00843,alb_0239,art_0057,Track_843,105797,0
trk_00844,alb_0133,art_0008,Track_844,95302,0
trk_00845,alb_0166,art_0128,Track_845,284244,0
trk_00846,alb_0374,art_0117,Track_846,128059,0
trk_00847,alb_0373,art_0056,Track_847,221980,0
trk_00848,alb_0478,art_0126,Track_848,281324,0
trk_00849,alb_0479,art_0159,Track_849,233949,0
trk_00850,alb_0591,art_0059,Track_850,104239,1
trk_00851,alb_0300,art_0058,Track_851,117313,0
trk_00852,alb_0082,art_0140,Track_852,132103,0
trk_00853,alb_0087,art_0176,Track_853,269480,0
trk_00854,alb_0225,art_0159,Track_854,178771,1
trk_00855,alb_0016,art_0108,Track_855,216228,0
trk_00856,alb_0358,art_0211,Track_856,181665,0
trk_00857,alb_0163,art_0191,Track_857,100534,0
trk_00858,alb_0514,art_0074,Track_858,133060,0
trk_00859,alb_0350,art_0167,Track_859,107189,0
trk_00860,alb_0464,art_0204,Track_860,218431,0
trk_00861,alb_0375,art_0148,Track_861,176067,0
trk_00862,alb_0092,art_0101,Track_862,100967,1
trk_00863,alb_0181,art_0048,Track_863,155563,0
trk_00864,alb_0301,art_0233,Track_864,98660,0
trk_00865,alb_0189,art_0071,Track_865,208671,0
trk_00866,alb_0314,art_0116,Track_866,219909,0
trk_00867,alb_0493,art_0182,Track_867,260895,1
trk_00868,alb_0128,art_0122,Track_868,276914,1
trk_00869,alb_0519,art_0078,Track_869,230688,1
trk_00870,alb_0426,art_0203,Track_870,165976,1
trk_00871,alb_0559,art_0199,Track_871,269810,0
trk_00872,alb_0565,art_0029,Track_872,103107,0
trk_00873,alb_0187,art_0202,Track_873,282476,0
trk_00874,alb_0550,art_0093,Track_874,184182,0
trk_00875,alb_0453,art_0073,Track_875,181787,1
trk_00876,alb_0471,art_0100,Track_876,105954,0
trk_00877,alb_0565,art_0176,Track_877,106943,0
trk_00878,alb_0224,art_0074,Track_878,130725,1
trk_00879,alb_0154,art_0211,Track_879,135434,0
trk_00880,alb_0560,art_0184,Track_880,175751,1
trk_00881,alb_0351,art_0095,Track_881,100110,0
trk_00882,alb_0147,art_0017,Track_882,106462,0
trk_00883,alb_0576,art_0137,Track_883,169232,0
trk_00884,alb_0349,art_0237,Track_884,275153,0
trk_00885,alb_0182,art_0097,Track_885,273871,0
trk_00886,alb_0179,art_0162,Track_886,156567,0
trk_00887,alb_0039,art_0173,Track_887,272296,1
trk_00888,alb_0003,art_0216,Track_888,217425,0
trk_00889,alb_0064,art_0009,Track_889,146063,0
trk_00890,alb_0029,art_0135,Track_890,203394,0
trk_00891,alb_0372,art_0144,Track_891,145240,1
trk_00892,alb_0523,art_0019,Track_892,171352,0
trk_00893,alb_0097,art_0231,Track_893,238940,0
trk_00894,alb_0442,art_0134,Track_894,297045,0
trk_00895,alb_0203,art_0114,Track_895,170989,0
trk_00896,alb_0411,art_0243,Track_896,112222,1
trk_00897,alb_0021,art_0139,Track_897,169794,0
trk_00898,alb_0551,art_0125,Track_898,153924,0
trk_00899,alb_0102,art_0204,Track_899,189854,1
trk_00900,alb_0046,art_0061,Track_900,168513,0
trk_00901,alb_0066,art_0250,Track_901,144649,0
trk_00902,alb_0164,art_0042,Track_902,192986,0
trk_00903,alb_0111,art_0013,Track_903,173749,0
trk_00904,alb_0338,art_0140,Track_904,231295,0
trk_00905,alb_0123,art_0085,Track_905,269238,1
trk_00906,alb_0447,art_0202,Track_906,129369,0
trk_00907,alb_0291,art_0020,Track_907,176379,0
trk_00908,alb_0412,art_0050,Track_908,159392,0
trk_00909,alb_0281,art_0164,Track_909,280598,0
trk_00910,alb_0043,art_0092,Track_910,102661,0
trk_00911,alb_0486,art_0088,Track_911,236663,0
trk_00912,alb_0596,art_0069,Track_912,161718,0
trk_00913,alb_0051,art_0037,Track_913,276307,0
trk_00914,alb_0210,art_0140,Track_914,97970,0
trk_00915,alb_0126,art_0250,Track_915,137922,0
trk_00916,alb_0492,art_0099,Track_916,120755,0
trk_00917,alb_0509,art_0125,Track_917,210926,0
trk_00918,alb_0581,art_0168,Track_918,109416,0
trk_00919,alb_0258,art_0054,Track_919,103672,0
trk_00920,alb_0188,art_0130,Track_920,218145,0
trk_00921,alb_0230,art_0178,Track_921,268068,0
trk_00922,alb_0189,art_0041,Track_922,164095,0
trk_00923,alb_0415,art_0045,Track_923,90064,0
trk_00924,alb_0010,art_0103,Track_924,158835,0
trk_00925,alb_0114,art_0106,Track_925,291457,0
trk_00926,alb_0076,art_0137,Track_926,226711,0
trk_00927,alb_0502,art_0190,Track_927,232127,0
trk_00928,alb_0085,art_0128,Track_928,280292,1
trk_00929,alb_0049,art_0086,Track_929,177594,0
trk_00930,alb_0495,art_0047,Track_930,250499,0
trk_00931,alb_0387,art_0005,Track_931,206916,0
trk_00932,alb_0389,art_0204,Track_932,210308,0
trk_00933,alb_0218,art_0001,Track_933,172516,1
trk_00934,alb_0346,art_0044,Track_934,154666,0
trk_00935,alb_0230,art_0150,Track_935,285346,0
trk_00936,alb_0255,art_0038,Track_936,208294,0
trk_00937,alb_0236,art_0243,Track_937,100866,0
trk_00938,alb_0026,art_0019,Track_938,93889,0
trk_00939,alb_0584,art_0208,Track_939,208194,0
trk_00940,alb_0261,art_0159,Track_940,214714,0
trk_00941,alb_0271,art_0115,Track_941,269298,0
trk_00942,alb_0123,art_0195,Track_942,121335,0
trk_00943,alb_0257,art_0087,Track_943,140547,0
trk_00944,alb_0421,art_0170,Track_944,247234,0
trk_00945,alb_0259,art_0123,Track_945,245759,0
trk_00946,alb_0047,art_0082,Track_946,188756,0
trk_00947,alb_0525,art_0154,Track_947,100995,1
trk_00948,alb_0208,art_0141,Track_948,277560,1
trk_00949,alb_0311,art_0058,Track_949,92631,0
trk_00950,alb_0149,art_0146,Track_950,256026,0
trk_00951,alb_0438,art_0067,Track_951,227039,1
trk_00952,alb_0155,art_0122,Track_952,178294,0
trk_00953,alb_0090,art_0087,Track_953,177278,0
trk_00954,alb_0358,art_0131,Track_954,154471,0
trk_00955,alb_0174,art_0055,Track_955,127116,0
trk_00956,alb_0217,art_0089,Track_956,182116,0
trk_00957,alb_0456,art_0219,Track_957,255299,0
trk_00958,alb_0199,art_0058,Track_958,223014,0
trk_00959,alb_0486,art_0236,Track_959,137664,0
trk_00960,alb_0533,art_0063,Track_960,249141,0
trk_00961,alb_0200,art_0091,Track_961,177342,0
trk_00962,alb_0371,art_0052,Track_962,104407,0
trk_00963,alb_0448,art_0231,Track_963,203926,0
trk_00964,alb_0248,art_0217,Track_964,149201,1
trk_00965,alb_0264,art_0126,Track_965,170093,1
trk_00966,alb_0058,art_0024,Track_966,275420,1
trk_00967,alb_0302,art_0072,Track_967,107878,0
trk_00968,alb_0031,art_0009,Track_968,173100,0
trk_00969,alb_0498,art_0110,Track_969,168629,0
trk_00970,alb_0249,art_0165,Track_970,276492,0
trk_00971,alb_0271,art_0094,Track_971,133168,0
trk_00972,alb_0394,art_0117,Track_972,144862,0
trk_00973,alb_0502,art_0083,Track_973,118004,0
trk_00974,alb_0592,art_0181,Track_974,110471,0
trk_00975,alb_0084,art_0080,Track_975,181820,0
trk_00976,alb_0365,art_0152,Track_976,281239,0
trk_00977,alb_0549,art_0236,Track_977,192229,0
trk_00978,alb_0342,art_0149,Track_978,155308,0
trk_00979,alb_0407,art_0100,Track_979,173969,1
trk_00980,alb_0425,art_0040,Track_980,104568,0
trk_00981,alb_0093,art_0103,Track_981,99466,0
trk_00982,alb_0412,art_0239,Track_982,147324,0
trk_00983,alb_0432,art_0062,Track_983,192208,1
trk_00984,alb_0159,art_0198,Track_984,236539,0
trk_00985,alb_0014,art_0069,Track_985,165955,0
trk_00986,alb_0373,art_0142,Track_986,274020,1
trk_00987,alb_0225,art_0245,Track_987,237748,0
trk_00988,alb_0505,art_0109,Track_988,184791,0
trk_00989,alb_0073,art_0170,Track_989,252586,0
trk_00990,alb_0249,art_0178,Track_990,198718,0
trk_00991,alb_0511,art_0189,Track_991,112650,0
trk_00992,alb_0216,art_0004,Track_992,178290,0
trk_00993,alb_0541,art_0072,Track_993,167701,0
trk_00994,alb_0220,art_0216,Track_994,100683,0
trk_00995,alb_0221,art_0203,Track_995,280891,0
trk_00996,alb_0389,art_0017,Track_996,170978,0
trk_00997,alb_0554,art_0114,Track_997,94860,0
trk_00998,alb_0042,art_0085,Track_998,224801,0
trk_00999,alb_0283,art_0057,Track_999,121351,0
trk_01000,alb_0058,art_0218,Track_1000,152744,0
trk_01001,alb_0537,art_0107,Track_1001,245418,0
trk_01002,alb_0073,art_0048,Track_1002,210198,0
trk_01003,alb_0129,art_0172,Track_1003,164155,0
trk_01004,alb_0599,art_0173,Track_1004,211449,1
trk_01005,alb_0426,art_0219,Track_1005,166700,0
trk_01006,alb_0125,art_0208,Track_1006,96955,0
trk_01007,alb_0067,art_0247,Track_1007,286714,0
trk_01008,alb_0006,art_0218,Track_1008,291362,0
trk_01009,alb_0314,art_0117,Track_1009,265365,0
trk_01010,alb_0326,art_0161,Track_1010,282408,0
trk_01011,alb_0565,art_0031,Track_1011,111662,0
trk_01012,alb_0578,art_0112,Track_1012,96408,0
trk_01013,alb_0506,art_0047,Track_1013,261475,0
trk_01014,alb_0082,art_0134,Track_1014,91225,0
trk_01015,alb_0599,art_0108,Track_1015,233268,0
trk_01016,alb_0002,art_0072,Track_1016,290858,0
trk_01017,alb_0204,art_0071,Track_1017,236444,0
trk_01018,alb_0404,art_0162,Track_1018,107279,0
trk_01019,alb_0103,art_0108,Track_1019,200401,0
trk_01020,alb_0536,art_0053,Track_1020,275312,1
trk_01021,alb_0368,art_0142,Track_1021,182404,0
trk_01022,alb_0212,art_0016,Track_1022,259259,0
trk_01023,alb_0577,art_0171,Track_1023,138481,0
trk_01024,alb_0209,art_0116,Track_1024,249547,0
trk_01025,alb_0117,art_0073,Track_1025,134552,0
trk_01026,alb_0478,art_0074,Track_1026,289041,0
trk_01027,alb_0105,art_0081,Track_1027,297606,0
trk_01028,alb_0495,art_0012,Track_1028,227930,1
trk_01029,alb_0046,art_0128,Track_1029,295558,0
trk_01030,alb_0331,art_0070,Track_1030,164474,1
trk_01031,alb_0216,art_0147,Track_1031,115168,0
trk_01032,alb_0492,art_0235,Track_1032,122099,0
